,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
71,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-13,,Au9999,黄金9999,,3000,4,10,1040370
72,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-10,,Au9999,黄金9999,,3000,4,10,1037520
73,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-09,,Au9999,黄金9999,,3000,4,10,1069830
74,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-08,,Au9999,黄金9999,,3000,4,10,1054050
75,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-07,,Au9999,黄金9999,,3000,4,10,1063650
76,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-06,,Au9999,黄金9999,,3000,4,10,1041900
77,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-03,,Au9999,黄金9999,,3000,4,10,1025730
78,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-02,,Au9999,黄金9999,,3000,4,10,1022400
79,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-31,,Au9999,黄金9999,,3000,4,10,1021290
80,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-30,,Au9999,黄金9999,,3000,4,10,1021410
81,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-27,,Au9999,黄金9999,,3000,4,10,1019520
82,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-26,,Au9999,黄金9999,,3000,4,10,1015770
83,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-25,,Au9999,黄金9999,,3000,4,10,1010880
84,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-24,,Au9999,黄金9999,,3000,4,10,1008240
85,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-23,,Au9999,黄金9999,,3000,4,10,1004670
86,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-20,,Au9999,黄金9999,,3000,4,10,1000560
87,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-19,,Au9999,黄金9999,,3000,4,10,1002750
88,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-18,,Au9999,黄金9999,,3000,4,10,1001130
89,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-17,,Au9999,黄金9999,,3000,4,10,1002480
90,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-16,,Au9999,黄金9999,,3000,4,10,995250
91,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-13,,Au9999,黄金9999,,3000,4,10,1004070
92,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-12,,Au9999,黄金9999,,3000,4,10,998040
93,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-11,,Au9999,黄金9999,,3000,4,10,1000290
94,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-10,,Au9999,黄金9999,,3000,4,10,996930
95,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-09,,Au9999,黄金9999,,3000,4,10,1003800
96,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-06,,Au9999,黄金9999,,3000,4,10,1009470
97,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-05,,Au9999,黄金9999,,3000,4,10,1017660
98,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-04,,Au9999,黄金9999,,3000,4,10,999000
99,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-03,,Au9999,黄金9999,,3000,4,10,993930
100,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-12-02,,Au9999,黄金9999,,3000,4,10,995070
101,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-29,,Au9999,黄金9999,,3000,4,10,991800
102,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-28,,Au9999,黄金9999,,3000,4,10,994500
103,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-27,,Au9999,黄金9999,,3000,4,10,992670
104,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-26,,Au9999,黄金9999,,3000,4,10,992670
105,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-25,,Au9999,黄金9999,,3000,4,10,1001700
106,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-22,,Au9999,黄金9999,,3000,4,10,1000290
107,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-21,,Au9999,黄金9999,,3000,4,10,1000800
108,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-20,,Au9999,黄金9999,,3000,4,10,997350
109,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-19,,Au9999,黄金9999,,3000,4,10,992370
110,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-18,,Au9999,黄金9999,,3000,4,10,993360
111,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-15,,Au9999,黄金9999,,3000,4,10,995940
112,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-14,,Au9999,黄金9999,,3000,4,10,992700
113,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-13,,Au9999,黄金9999,,3000,4,10,983460
114,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-12,,Au9999,黄金9999,,3000,4,10,992790
