,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
1095,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-13,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1096,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-13,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1097,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-13,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
1098,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-13,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
1099,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-13,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1100,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1101,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1102,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1103,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
1104,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1105,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1106,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1107,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1108,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1109,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
1110,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1111,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1112,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1113,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1114,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1115,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1116,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1117,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601668.XSHG,601668,中国建筑,XSHG,2800,1,10.0,
1118,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
1119,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-12,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1120,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1121,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1122,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1123,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600036.XSHG,600036,招商银行,XSHG,500,1,10.0,
1124,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1125,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1126,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1127,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1128,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1129,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1130,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1131,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1132,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1133,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1134,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1135,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1136,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1137,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
1138,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
1139,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-11,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1140,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1141,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1142,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1143,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
1144,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1145,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1146,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1147,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1148,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1149,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
1150,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1151,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1152,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1153,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1154,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1155,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1156,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1157,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601668.XSHG,601668,中国建筑,XSHG,2800,1,10.0,
1158,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601766.XSHG,601766,中国中车,XSHG,2100,1,10.0,
1159,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-10,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1160,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1161,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1162,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1163,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
1164,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1165,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1166,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1167,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1168,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1169,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
1170,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1171,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1172,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1173,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1174,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1175,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1176,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1177,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601668.XSHG,601668,中国建筑,XSHG,2800,1,10.0,
1178,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601766.XSHG,601766,中国中车,XSHG,2100,1,10.0,
1179,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-07,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1180,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1181,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1182,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1183,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600036.XSHG,600036,招商银行,XSHG,500,1,10.0,
1184,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1185,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1186,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1187,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1188,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1189,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1190,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1191,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1192,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1193,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1194,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1195,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1196,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1197,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601668.XSHG,601668,中国建筑,XSHG,2800,1,10.0,
1198,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
1199,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-06,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1200,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1201,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1202,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1203,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600036.XSHG,600036,招商银行,XSHG,500,1,10.0,
1204,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1205,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1206,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1207,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1208,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1209,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1210,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1211,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1212,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1213,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1214,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1215,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1216,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1217,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601668.XSHG,601668,中国建筑,XSHG,2800,1,10.0,
1218,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
1219,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-05,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1220,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1221,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1222,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1223,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600036.XSHG,600036,招商银行,XSHG,500,1,10.0,
1224,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1225,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1226,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1227,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1228,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1229,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1230,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1231,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1232,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1233,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1234,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1235,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1236,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1237,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
1238,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601766.XSHG,601766,中国中车,XSHG,2100,1,10.0,
1239,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-04,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1240,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1241,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1242,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1243,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600036.XSHG,600036,招商银行,XSHG,500,1,10.0,
1244,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1245,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1246,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1247,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1248,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1249,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1250,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1251,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1252,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1253,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
1254,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1255,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1256,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1257,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601668.XSHG,601668,中国建筑,XSHG,2800,1,10.0,
1258,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601766.XSHG,601766,中国中车,XSHG,2100,1,10.0,
1259,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-02-03,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
1260,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1261,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1262,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1263,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
1264,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1265,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1266,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1267,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1268,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1269,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1270,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1271,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1272,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1273,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601186.XSHG,601186,中国铁建,XSHG,1600,1,10.0,
1274,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1275,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
1276,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
1277,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
1278,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
1279,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-23,601857.XSHG,601857,中国石油,XSHG,2700,1,10.0,
1280,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
1281,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600030.XSHG,600030,中信证券,XSHG,700,1,10.0,
1282,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
1283,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
1284,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600050.XSHG,600050,中国联通,XSHG,2600,1,10.0,
1285,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
1286,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
1287,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
1288,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
1289,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600585.XSHG,600585,海螺水泥,XSHG,300,1,10.0,
1290,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
1291,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
1292,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
1293,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,601186.XSHG,601186,中国铁建,XSHG,1600,1,10.0,
1294,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
1295,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-01-22,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
